sampling,fs,classifier,data,cv f1,train f1,test f1,test auc,test precision,test recall,test accuracy,test precision (1),test recall (1),test f1 (1),test precision (0),test recall (0),test f1 (0)
b'smote_sample',b'wrapper: rfe_lr',b'rf',b'genomic_epidemiological',0.674466303812,1.0,0.680555555556,0.558035714286,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'raw',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.66709459416,0.666685371191,0.680555555556,0.526785714286,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.677069036664,0.647887323944,0.703427719821,0.575892857143,0.686868686869,0.75,0.75,0.333333333333,0.125,0.181818181818,0.787878787879,0.928571428571,0.852459016393
b'up_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.614377183752,0.751125108137,0.727509778357,0.792410714286,0.716129032258,0.75,0.75,0.4,0.25,0.307692307692,0.806451612903,0.892857142857,0.847457627119
b'smote_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.488506470208,0.580601317342,0.439782439782,0.540178571429,0.689696969697,0.416666666667,0.416666666667,0.24,0.75,0.363636363636,0.818181818182,0.321428571429,0.461538461538
b'raw',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.673521587946,1.0,0.680555555556,0.540178571429,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.659454950481,1.0,0.740740740741,0.517857142857,0.844444444444,0.805555555556,0.805555555556,1.0,0.125,0.222222222222,0.8,1.0,0.888888888889
b'up_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.673521587946,1.0,0.680555555556,0.540178571429,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'smote_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.673521587946,1.0,0.680555555556,0.540178571429,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'raw',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.66709459416,1.0,0.680555555556,0.59375,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.665197054159,0.80488649985,0.616977225673,0.522321428571,0.688888888889,0.583333333333,0.583333333333,0.266666666667,0.5,0.347826086957,0.809523809524,0.607142857143,0.69387755102
b'up_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.673521587946,1.0,0.680555555556,0.444196428571,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'smote_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.682161649553,1.0,0.680555555556,0.627232142857,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'raw',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.66709459416,0.992919653502,0.680555555556,0.542410714286,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.680560962934,1.0,0.707170224412,0.470982142857,0.696296296296,0.722222222222,0.722222222222,0.333333333333,0.25,0.285714285714,0.8,0.857142857143,0.827586206897
b'up_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.669662224055,0.992994074219,0.679012345679,0.569196428571,0.694871794872,0.666666666667,0.666666666667,0.3,0.375,0.333333333333,0.807692307692,0.75,0.777777777778
b'smote_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.28489248277,0.473795608048,0.0808080808081,0.53125,0.0493827160494,0.222222222222,0.222222222222,0.222222222222,1.0,0.363636363636,0.0,0.0,0.0
