sampling,fs,classifier,data,cv f1,train f1,test f1,test auc,test precision,test recall,test accuracy,test precision (1),test recall (1),test f1 (1),test precision (0),test recall (0),test f1 (0)
b'up_sample',b'filter: anova',b'knn',b'genomic_epidemiological',0.681781544802,0.992919653502,0.740740740741,0.493303571429,0.844444444444,0.805555555556,0.805555555556,1.0,0.125,0.222222222222,0.8,1.0,0.888888888889
b'smote_sample',b'filter: anova',b'knn',b'genomic_epidemiological',0.0876095056622,0.0876458752515,0.0808080808081,0.5,0.0493827160494,0.222222222222,0.222222222222,0.222222222222,1.0,0.363636363636,0.0,0.0,0.0
b'raw',b'wrapper: rfe_lr',b'linear_svm',b'genomic_epidemiological',0.699683283557,1.0,0.666666666667,0.339285714286,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'down_sample',b'wrapper: rfe_lr',b'linear_svm',b'genomic_epidemiological',0.662767392574,0.98605741201,0.648604269294,0.285714285714,0.633333333333,0.666666666667,0.666666666667,0.166666666667,0.125,0.142857142857,0.766666666667,0.821428571429,0.793103448276
b'up_sample',b'wrapper: rfe_lr',b'linear_svm',b'genomic_epidemiological',0.699683283557,1.0,0.666666666667,0.339285714286,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'smote_sample',b'wrapper: rfe_lr',b'linear_svm',b'genomic_epidemiological',0.699683283557,1.0,0.666666666667,0.339285714286,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'raw',b'wrapper: rfe_lr',b'rf',b'genomic_epidemiological',0.66709459416,1.0,0.680555555556,0.301339285714,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'wrapper: rfe_lr',b'rf',b'genomic_epidemiological',0.563291495401,0.811277803272,0.407734117437,0.390625,0.550264550265,0.361111111111,0.361111111111,0.142857142857,0.375,0.206896551724,0.666666666667,0.357142857143,0.46511627907
b'up_sample',b'wrapper: rfe_lr',b'rf',b'genomic_epidemiological',0.70485690603,1.0,0.652329749104,0.366071428571,0.59477124183,0.722222222222,0.722222222222,0.0,0.0,0.0,0.764705882353,0.928571428571,0.838709677419
b'smote_sample',b'wrapper: rfe_lr',b'rf',b'genomic_epidemiological',0.69165951898,1.0,0.680555555556,0.419642857143,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'raw',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.66709459416,0.666685371191,0.680555555556,0.368303571429,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.661793523454,0.635788133054,0.514837819186,0.377232142857,0.585185185185,0.472222222222,0.472222222222,0.133333333333,0.25,0.173913043478,0.714285714286,0.535714285714,0.612244897959
b'up_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.565066542755,0.714075543893,0.385281385281,0.232142857143,0.508333333333,0.333333333333,0.333333333333,0.1,0.25,0.142857142857,0.625,0.357142857143,0.454545454545
b'smote_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.365954715659,0.617572701884,0.315744315744,0.426339285714,0.559670781893,0.305555555556,0.305555555556,0.185185185185,0.625,0.285714285714,0.666666666667,0.214285714286,0.324324324324
b'raw',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.674850025116,1.0,0.666666666667,0.267857142857,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'down_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.680392913518,1.0,0.685185185185,0.285714285714,0.663194444444,0.722222222222,0.722222222222,0.25,0.125,0.166666666667,0.78125,0.892857142857,0.833333333333
b'up_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.674850025116,1.0,0.666666666667,0.267857142857,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'smote_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.674850025116,1.0,0.666666666667,0.267857142857,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'raw',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.679238007553,1.0,0.680555555556,0.580357142857,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.623534226411,0.945634165352,0.604435617345,0.584821428571,0.631515151515,0.583333333333,0.583333333333,0.181818181818,0.25,0.210526315789,0.76,0.678571428571,0.716981132075
b'up_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.67833056441,1.0,0.680555555556,0.493303571429,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'smote_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.680949062433,1.0,0.680555555556,0.225446428571,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'raw',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.676972568338,1.0,0.666666666667,0.345982142857,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'down_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.67960125123,1.0,0.606403013183,0.370535714286,0.5770609319,0.638888888889,0.638888888889,0.0,0.0,0.0,0.741935483871,0.821428571429,0.779661016949
b'up_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.693197428105,1.0,0.648604269294,0.419642857143,0.633333333333,0.666666666667,0.666666666667,0.166666666667,0.125,0.142857142857,0.766666666667,0.821428571429,0.793103448276
b'smote_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.301448572274,0.627982018808,0.151256151256,0.345982142857,0.346953405018,0.194444444444,0.194444444444,0.161290322581,0.625,0.25641025641,0.4,0.0714285714286,0.121212121212
