sampling,fs,classifier,data,cv f1,train f1,test f1,test auc,test precision,test recall,test accuracy,test precision (1),test recall (1),test f1 (1),test precision (0),test recall (0),test f1 (0)
b'up_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.592061697125,0.848398579476,0.616977225673,0.517857142857,0.688888888889,0.583333333333,0.583333333333,0.266666666667,0.5,0.347826086957,0.809523809524,0.607142857143,0.69387755102
b'smote_sample',b'wrapper: rfe_lr',b'knn',b'genomic_epidemiological',0.286530502065,0.525752276523,0.326858326858,0.6875,0.835125448029,0.361111111111,0.361111111111,0.258064516129,1.0,0.410256410256,1.0,0.178571428571,0.30303030303
b'raw',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.65660079664,1.0,0.666666666667,0.584821428571,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'down_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.635334224044,1.0,0.748148148148,0.580357142857,0.743055555556,0.777777777778,0.777777777778,0.5,0.25,0.333333333333,0.8125,0.928571428571,0.866666666667
b'up_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.65660079664,1.0,0.666666666667,0.584821428571,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'smote_sample',b'embedded: rlr_l1',b'linear_svm',b'genomic_epidemiological',0.65660079664,1.0,0.666666666667,0.584821428571,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'raw',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.66709459416,1.0,0.680555555556,0.296875,0.604938271605,0.777777777778,0.777777777778,0.0,0.0,0.0,0.777777777778,1.0,0.875
b'down_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.609615975046,0.965615287972,0.560846560847,0.40625,0.609067261241,0.527777777778,0.527777777778,0.153846153846,0.25,0.190476190476,0.739130434783,0.607142857143,0.666666666667
b'up_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.673380731603,1.0,0.666666666667,0.582589285714,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'smote_sample',b'embedded: rlr_l1',b'rf',b'genomic_epidemiological',0.67390931425,1.0,0.666666666667,0.435267857143,0.6,0.75,0.75,0.0,0.0,0.0,0.771428571429,0.964285714286,0.857142857143
b'raw',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.677097371989,1.0,0.652329749104,0.5,0.59477124183,0.722222222222,0.722222222222,0.0,0.0,0.0,0.764705882353,0.928571428571,0.838709677419
b'down_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.684740893259,1.0,0.63752276867,0.475446428571,0.589225589226,0.694444444444,0.694444444444,0.0,0.0,0.0,0.757575757576,0.892857142857,0.819672131148
b'up_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.64389159471,1.0,0.707170224412,0.526785714286,0.696296296296,0.722222222222,0.722222222222,0.333333333333,0.25,0.285714285714,0.8,0.857142857143,0.827586206897
b'smote_sample',b'embedded: rlr_l1',b'knn',b'genomic_epidemiological',0.229967887158,0.398610104575,0.268324268324,0.444196428571,0.672401433692,0.305555555556,0.305555555556,0.225806451613,0.875,0.358974358974,0.8,0.142857142857,0.242424242424
